engine,rows,metric,unit,round_1,round_2,round_3,median,min,max
sqlite,10000,update_disk_mib,MiB,3.2177886962890625,3.2177886962890625,3.2177886962890625,3.2177886962890625,3.2177886962890625,3.2177886962890625
sqlite,10000,growth_mib,MiB,3.2138824462890625,3.2138824462890625,3.2138824462890625,3.2138824462890625,3.2138824462890625,3.2138824462890625
gbaselite,100000,insert_s,秒,2.51937250001356,2.7822339003905654,2.733390999957919,2.733390999957919,2.51937250001356,2.7822339003905654
gbaselite,100000,insert_rows_s,行/秒,39692.423410774616,35942.34114750818,36584.59400851891,36584.59400851891,35942.34114750818,39692.423410774616
gbaselite,100000,update_s,秒,1.3919020998291671,1.295093699824065,1.3595488001592457,1.3595488001592457,1.295093699824065,1.3919020998291671
gbaselite,100000,point_p50_ms,毫秒,0.09614997543394566,0.09530014358460903,0.09445007890462875,0.09530014358460903,0.09445007890462875,0.09614997543394566
gbaselite,100000,point_p95_ms,毫秒,0.2267998643219471,0.1813000999391079,0.17110025510191917,0.1813000999391079,0.17110025510191917,0.2267998643219471
gbaselite,100000,point_p99_ms,毫秒,0.3244001418352127,0.26219990104436874,0.22289995104074478,0.26219990104436874,0.22289995104074478,0.3244001418352127
gbaselite,100000,range_ms,毫秒,0.5461000837385654,0.8406001143157482,1.1752997525036335,0.8406001143157482,0.5461000837385654,1.1752997525036335
gbaselite,100000,aggregate_ms,毫秒,108.32119965925813,123.46490006893873,108.23300015181303,108.32119965925813,108.23300015181303,123.46490006893873
gbaselite,100000,insert_cpu_s,CPU秒,1.96875,1.90625,1.71875,1.90625,1.71875,1.96875
gbaselite,100000,update_cpu_s,CPU秒,1.34375,1.0625,1.21875,1.21875,1.0625,1.34375
gbaselite,100000,cpu_s,CPU秒,3.90625,3.65625,3.5625,3.65625,3.5625,3.90625
gbaselite,100000,cpu_core_pct,%,86.10466738571779,77.03755726676458,75.35439090196728,77.03755726676458,75.35439090196728,86.10466738571779
gbaselite,100000,rss_mib,MiB,71.8515625,71.796875,71.82421875,71.82421875,71.796875,71.8515625
gbaselite,100000,private_mib,MiB,55.5078125,54.74609375,59.4375,55.5078125,54.74609375,59.4375
gbaselite,100000,empty_mib,MiB,0.03159809112548828,0.03159809112548828,0.031597137451171875,0.03159809112548828,0.031597137451171875,0.03159809112548828
gbaselite,100000,insert_disk_mib,MiB,64.00034809112549,64.00034809112549,64.00034713745117,64.00034809112549,64.00034713745117,64.00034809112549
gbaselite,100000,update_disk_mib,MiB,64.00034809112549,64.00034809112549,64.00034713745117,64.00034809112549,64.00034713745117,64.00034809112549
gbaselite,100000,growth_mib,MiB,63.96875,63.96875,63.96875,63.96875,63.96875,63.96875
mysql,100000,insert_s,秒,2.5439884001389146,3.157611799892038,2.8785935998894274,2.8785935998894274,2.5439884001389146,3.157611799892038
mysql,100000,insert_rows_s,行/秒,39308.35533469394,31669.504149756187,34739.186526309655,34739.186526309655,31669.504149756187,39308.35533469394
mysql,100000,update_s,秒,0.6045568003319204,0.6838681004010141,0.6329041998833418,0.6329041998833418,0.6045568003319204,0.6838681004010141
mysql,100000,point_p50_ms,毫秒,0.13360008597373962,0.1306000631302595,0.1306501217186451,0.1306501217186451,0.1306000631302595,0.13360008597373962
mysql,100000,point_p95_ms,毫秒,0.26590004563331604,0.2649999223649502,0.2727997489273548,0.26590004563331604,0.2649999223649502,0.2727997489273548
mysql,100000,point_p99_ms,毫秒,0.37450017407536507,0.4428001120686531,0.39919978007674217,0.39919978007674217,0.37450017407536507,0.4428001120686531
mysql,100000,range_ms,毫秒,0.6829998455941677,0.9506000205874443,0.86939986795187,0.86939986795187,0.6829998455941677,0.9506000205874443
mysql,100000,aggregate_ms,毫秒,14.360299799591303,13.961299788206816,14.717099722474813,14.360299799591303,13.961299788206816,14.717099722474813
mysql,100000,insert_cpu_s,CPU秒,0.9375,0.9375,0.796875,0.9375,0.796875,0.9375
mysql,100000,update_cpu_s,CPU秒,0.3125,0.375,0.265625,0.3125,0.265625,0.375
mysql,100000,cpu_s,CPU秒,1.34375,1.46875,1.15625,1.34375,1.15625,1.46875
mysql,100000,cpu_core_pct,%,40.173655426074625,36.26281938554887,31.17655309877797,36.26281938554887,31.17655309877797,40.173655426074625
mysql,100000,rss_mib,MiB,250.54296875,250.34765625,250.33203125,250.34765625,250.33203125,250.54296875
mysql,100000,private_mib,MiB,328.17578125,328.00390625,320.21875,328.00390625,320.21875,328.17578125
mysql,100000,empty_mib,MiB,191.72169589996338,191.72189903259277,191.72190284729004,191.72189903259277,191.72169589996338,191.72190284729004
mysql,100000,insert_disk_mib,MiB,216.72169589996338,216.72189903259277,216.72190284729004,216.72189903259277,216.72169589996338,216.72190284729004
mysql,100000,update_disk_mib,MiB,216.72169589996338,216.72189903259277,216.72190284729004,216.72189903259277,216.72169589996338,216.72190284729004
mysql,100000,growth_mib,MiB,25.0,25.0,25.0,25.0,25.0,25.0
postgresql,100000,insert_s,秒,0.6596664995886385,0.6619953997433186,0.6855476996861398,0.6619953997433186,0.6596664995886385,0.6855476996861398
postgresql,100000,insert_rows_s,行/秒,151591.7513809766,151058.45152213128,145868.77039450704,151058.45152213128,145868.77039450704,151591.7513809766
postgresql,100000,update_s,秒,0.5460617002099752,0.5347926001995802,0.5342353000305593,0.5347926001995802,0.5342353000305593,0.5460617002099752
postgresql,100000,point_p50_ms,毫秒,0.11594966053962708,0.08429982699453831,0.16184989362955093,0.11594966053962708,0.08429982699453831,0.16184989362955093
postgresql,100000,point_p95_ms,毫秒,0.21789968013763428,0.1818002201616764,0.2990998327732086,0.21789968013763428,0.1818002201616764,0.2990998327732086
postgresql,100000,point_p99_ms,毫秒,0.313399825245142,0.22699963301420212,0.3335997462272644,0.313399825245142,0.22699963301420212,0.3335997462272644
postgresql,100000,range_ms,毫秒,0.2884003333747387,0.24430034682154655,0.23990031331777573,0.24430034682154655,0.23990031331777573,0.2884003333747387
postgresql,100000,aggregate_ms,毫秒,5.335199646651745,5.378900095820427,5.5565000511705875,5.378900095820427,5.335199646651745,5.5565000511705875
postgresql,100000,insert_cpu_s,CPU秒,0.5,0.546875,0.46875,0.5,0.46875,0.546875
postgresql,100000,update_cpu_s,CPU秒,0.40625,0.359375,0.40625,0.40625,0.359375,0.40625
postgresql,100000,cpu_s,CPU秒,0.96875,0.96875,0.953125,0.96875,0.953125,0.96875
postgresql,100000,cpu_core_pct,%,72.26091595600951,72.61665215085105,69.76076440503446,72.26091595600951,69.76076440503446,72.61665215085105
postgresql,100000,rss_mib,MiB,152.24609375,152.44140625,152.48828125,152.44140625,152.24609375,152.48828125
postgresql,100000,private_mib,MiB,25.8671875,25.98828125,26.05078125,25.98828125,25.8671875,26.05078125
postgresql,100000,empty_mib,MiB,39.30291271209717,39.30291271209717,39.30291271209717,39.30291271209717,39.30291271209717,39.30291271209717
postgresql,100000,insert_disk_mib,MiB,74.11541271209717,74.11541271209717,74.11541271209717,74.11541271209717,74.11541271209717,74.11541271209717
postgresql,100000,update_disk_mib,MiB,140.89666271209717,140.89666271209717,140.89666271209717,140.89666271209717,140.89666271209717,140.89666271209717
postgresql,100000,growth_mib,MiB,101.59375,101.59375,101.59375,101.59375,101.59375,101.59375
sqlite,100000,insert_s,秒,0.43773730006068945,0.5018373001366854,0.5116794002242386,0.5018373001366854,0.43773730006068945,0.5116794002242386
sqlite,100000,insert_rows_s,行/秒,228447.5186056469,199267.77059569507,195434.87573698678,199267.77059569507,195434.87573698678,228447.5186056469
sqlite,100000,update_s,秒,0.077335299924016,0.08459720015525818,0.07843220001086593,0.07843220001086593,0.077335299924016,0.08459720015525818
sqlite,100000,point_p50_ms,毫秒,0.0156499445438385,0.015500001609325409,0.016300007700920105,0.0156499445438385,0.015500001609325409,0.016300007700920105
sqlite,100000,point_p95_ms,毫秒,0.034499913454055786,0.029399991035461426,0.055999960750341415,0.034499913454055786,0.029399991035461426,0.055999960750341415
sqlite,100000,point_p99_ms,毫秒,0.19139982759952545,0.18149986863136292,0.16989978030323982,0.18149986863136292,0.16989978030323982,0.19139982759952545
sqlite,100000,range_ms,毫秒,0.051099807024002075,0.043800100684165955,0.04449998959898949,0.04449998959898949,0.043800100684165955,0.051099807024002075
sqlite,100000,aggregate_ms,毫秒,3.1729997135698795,3.221999853849411,3.459800034761429,3.221999853849411,3.1729997135698795,3.459800034761429
sqlite,100000,insert_cpu_s,CPU秒,0.28125,0.203125,0.15625,0.203125,0.15625,0.28125
sqlite,100000,update_cpu_s,CPU秒,0.078125,0.078125,0.109375,0.078125,0.078125,0.109375
sqlite,100000,cpu_s,CPU秒,0.40625,0.3125,0.3125,0.3125,0.3125,0.40625
sqlite,100000,cpu_core_pct,%,67.94856547271905,47.531864223267924,47.68734680367046,47.68734680367046,47.531864223267924,67.94856547271905
sqlite,100000,rss_mib,MiB,56.88671875,56.84765625,57.00390625,56.88671875,56.84765625,57.00390625
sqlite,100000,private_mib,MiB,47.16796875,47.17578125,47.2578125,47.17578125,47.16796875,47.2578125
sqlite,100000,empty_mib,MiB,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625
sqlite,100000,insert_disk_mib,MiB,15.409820556640625,15.409820556640625,15.409820556640625,15.409820556640625,15.409820556640625,15.409820556640625
sqlite,100000,update_disk_mib,MiB,33.003273010253906,33.003273010253906,33.003273010253906,33.003273010253906,33.003273010253906,33.003273010253906
sqlite,100000,growth_mib,MiB,32.999366760253906,32.999366760253906,32.999366760253906,32.999366760253906,32.999366760253906,32.999366760253906
gbaselite,1000000,insert_s,秒,25.96808679960668,39.09158540004864,26.45144039997831,26.45144039997831,25.96808679960668,39.09158540004864
gbaselite,1000000,insert_rows_s,行/秒,38508.80535469969,25580.952774526144,37805.12459354841,37805.12459354841,25580.952774526144,38508.80535469969
gbaselite,1000000,update_s,秒,13.18372690025717,23.146865900140256,13.687812000047415,13.687812000047415,13.18372690025717,23.146865900140256
gbaselite,1000000,point_p50_ms,毫秒,0.12084981426596642,0.10395003482699394,0.10840012691915035,0.10840012691915035,0.10395003482699394,0.12084981426596642
gbaselite,1000000,point_p95_ms,毫秒,0.30690012499690056,0.19950000569224358,0.22199982777237892,0.22199982777237892,0.19950000569224358,0.30690012499690056
gbaselite,1000000,point_p99_ms,毫秒,0.45209983363747597,0.37770019844174385,0.3635999746620655,0.37770019844174385,0.3635999746620655,0.45209983363747597
gbaselite,1000000,range_ms,毫秒,0.6049000658094883,0.615099910646677,0.5990001372992992,0.6049000658094883,0.5990001372992992,0.615099910646677
gbaselite,1000000,aggregate_ms,毫秒,1291.171499993652,1242.0590999536216,1230.7816999964416,1242.0590999536216,1230.7816999964416,1291.171499993652
gbaselite,1000000,insert_cpu_s,CPU秒,19.828125,21.296875,19.0,19.828125,19.0,21.296875
gbaselite,1000000,update_cpu_s,CPU秒,11.921875,12.515625,11.84375,11.921875,11.84375,12.515625
gbaselite,1000000,cpu_s,CPU秒,38.90625,40.609375,37.84375,38.90625,37.84375,40.609375
gbaselite,1000000,cpu_core_pct,%,85.26896729074261,59.25644493075084,81.60891894989668,81.60891894989668,59.25644493075084,85.26896729074261
gbaselite,1000000,rss_mib,MiB,71.7734375,71.65625,71.7421875,71.7421875,71.65625,71.7734375
gbaselite,1000000,private_mib,MiB,66.66015625,71.73046875,67.015625,67.015625,66.66015625,71.73046875
gbaselite,1000000,empty_mib,MiB,0.03159809112548828,0.031597137451171875,0.03159809112548828,0.03159809112548828,0.031597137451171875,0.03159809112548828
gbaselite,1000000,insert_disk_mib,MiB,1024.0003480911255,1024.0003471374512,1024.0003480911255,1024.0003480911255,1024.0003471374512,1024.0003480911255
gbaselite,1000000,update_disk_mib,MiB,1024.0003480911255,1024.0003471374512,1024.0003480911255,1024.0003480911255,1024.0003471374512,1024.0003480911255
gbaselite,1000000,growth_mib,MiB,1023.96875,1023.96875,1023.96875,1023.96875,1023.96875,1023.96875
mysql,1000000,insert_s,秒,25.883415199816227,26.12324699992314,29.91508539998904,26.12324699992314,25.883415199816227,29.91508539998904
mysql,1000000,insert_rows_s,行/秒,38634.777995103985,38280.080573557425,33427.950702101836,38280.080573557425,33427.950702101836,38634.777995103985
mysql,1000000,update_s,秒,8.666294800117612,8.672307999804616,9.865833699703217,8.672307999804616,8.666294800117612,9.865833699703217
mysql,1000000,point_p50_ms,毫秒,0.24690013378858566,0.273900106549263,0.2500999253243208,0.2500999253243208,0.24690013378858566,0.273900106549263
mysql,1000000,point_p95_ms,毫秒,0.49450015649199486,0.44369976967573166,0.4290998913347721,0.44369976967573166,0.4290998913347721,0.49450015649199486
mysql,1000000,point_p99_ms,毫秒,0.6423997692763805,0.547800213098526,0.5016997456550598,0.547800213098526,0.5016997456550598,0.6423997692763805
mysql,1000000,range_ms,毫秒,0.5669998936355114,0.5575004033744335,1.0881000198423862,0.5669998936355114,0.5575004033744335,1.0881000198423862
mysql,1000000,aggregate_ms,毫秒,439.6168999373913,559.9516998045146,498.4690002165735,498.4690002165735,439.6168999373913,559.9516998045146
mysql,1000000,insert_cpu_s,CPU秒,9.984375,9.671875,10.203125,9.984375,9.671875,10.203125
mysql,1000000,update_cpu_s,CPU秒,5.78125,5.625,5.90625,5.78125,5.625,5.90625
mysql,1000000,cpu_s,CPU秒,18.3125,17.671875,18.71875,18.3125,17.671875,18.71875
mysql,1000000,cpu_core_pct,%,48.003807065405596,46.57339550871019,43.38807977414269,46.57339550871019,43.38807977414269,48.003807065405596
mysql,1000000,rss_mib,MiB,277.62109375,277.60546875,278.765625,277.62109375,277.60546875,278.765625
mysql,1000000,private_mib,MiB,330.1875,330.01171875,331.7421875,330.1875,330.01171875,331.7421875
mysql,1000000,empty_mib,MiB,191.7219123840332,191.72190284729004,191.72190380096436,191.72190380096436,191.72190284729004,191.7219123840332
mysql,1000000,insert_disk_mib,MiB,367.7219123840332,367.72190284729004,367.72190380096436,367.72190380096436,367.72190284729004,367.7219123840332
mysql,1000000,update_disk_mib,MiB,415.7219123840332,415.7222080230713,415.722056388855,415.722056388855,415.7219123840332,415.7222080230713
mysql,1000000,growth_mib,MiB,224.0,224.00030517578125,224.00015258789062,224.00015258789062,224.0,224.00030517578125
postgresql,1000000,insert_s,秒,5.831938599701971,5.886311800219119,5.818351999856532,5.831938599701971,5.818351999856532,5.886311800219119
postgresql,1000000,insert_rows_s,行/秒,171469.56932144365,169885.66592119276,171869.97280753346,171469.56932144365,169885.66592119276,171869.97280753346
postgresql,1000000,update_s,秒,5.897006300278008,5.874760699924082,5.978025499731302,5.897006300278008,5.874760699924082,5.978025499731302
postgresql,1000000,point_p50_ms,毫秒,0.12384983710944653,0.11745002120733261,0.10930001735687256,0.11745002120733261,0.10930001735687256,0.12384983710944653
postgresql,1000000,point_p95_ms,毫秒,0.3194003365933895,0.34689996391534805,0.2355002798140049,0.3194003365933895,0.2355002798140049,0.34689996391534805
postgresql,1000000,point_p99_ms,毫秒,0.4062000662088394,0.4938999190926552,0.27610035613179207,0.4062000662088394,0.27610035613179207,0.4938999190926552
postgresql,1000000,range_ms,毫秒,0.2330997958779335,0.3370996564626694,0.26739994063973427,0.26739994063973427,0.2330997958779335,0.3370996564626694
postgresql,1000000,aggregate_ms,毫秒,83.63160025328398,82.57599966600537,84.09120002761483,83.63160025328398,82.57599966600537,84.09120002761483
postgresql,1000000,insert_cpu_s,CPU秒,4.46875,4.203125,4.46875,4.46875,4.203125,4.46875
postgresql,1000000,update_cpu_s,CPU秒,4.625,4.46875,4.609375,4.609375,4.46875,4.625
postgresql,1000000,cpu_s,CPU秒,9.828125,9.40625,9.84375,9.828125,9.40625,9.84375
postgresql,1000000,cpu_core_pct,%,78.39100535642096,74.71710980216663,77.81986706580547,77.81986706580547,74.71710980216663,78.39100535642096
postgresql,1000000,rss_mib,MiB,213.8515625,212.49609375,212.9296875,212.9296875,212.49609375,213.8515625
postgresql,1000000,private_mib,MiB,27.26171875,27.17578125,27.2109375,27.2109375,27.17578125,27.26171875
postgresql,1000000,empty_mib,MiB,39.302931785583496,39.302931785583496,39.302931785583496,39.302931785583496,39.302931785583496,39.302931785583496
postgresql,1000000,insert_disk_mib,MiB,483.0451192855835,483.0451192855835,483.0451192855835,483.0451192855835,483.0451192855835,483.0451192855835
postgresql,1000000,update_disk_mib,MiB,1054.7404317855835,1054.7404317855835,1054.7404317855835,1054.7404317855835,1054.7404317855835,1054.7404317855835
postgresql,1000000,growth_mib,MiB,1015.4375,1015.4375,1015.4375,1015.4375,1015.4375,1015.4375
sqlite,1000000,insert_s,秒,4.467045099940151,4.399753199890256,4.407457100227475,4.407457100227475,4.399753199890256,4.467045099940151
sqlite,1000000,insert_rows_s,行/秒,223861.63059186438,227285.4759273641,226888.19817404202,226888.19817404202,223861.63059186438,227285.4759273641
sqlite,1000000,update_s,秒,0.8359361998736858,0.8745190999470651,0.8476438000798225,0.8476438000798225,0.8359361998736858,0.8745190999470651
sqlite,1000000,point_p50_ms,毫秒,0.016799895092844963,0.018550315871834755,0.01764995977282524,0.01764995977282524,0.016799895092844963,0.018550315871834755
sqlite,1000000,point_p95_ms,毫秒,0.028300099074840546,0.032699666917324066,0.030300114303827286,0.030300114303827286,0.028300099074840546,0.032699666917324066
sqlite,1000000,point_p99_ms,毫秒,0.042700208723545074,0.047999899834394455,0.04159985110163689,0.042700208723545074,0.04159985110163689,0.047999899834394455
sqlite,1000000,range_ms,毫秒,0.06329966709017754,0.04479987546801567,0.044199638068675995,0.04479987546801567,0.044199638068675995,0.06329966709017754
sqlite,1000000,aggregate_ms,毫秒,106.84589995071292,106.64399992674589,109.15839998051524,106.84589995071292,106.64399992674589,109.15839998051524
sqlite,1000000,insert_cpu_s,CPU秒,2.28125,2.109375,2.21875,2.21875,2.109375,2.28125
sqlite,1000000,update_cpu_s,CPU秒,0.828125,0.859375,0.8125,0.828125,0.8125,0.859375
sqlite,1000000,cpu_s,CPU秒,3.703125,3.625,3.609375,3.625,3.609375,3.703125
sqlite,1000000,cpu_core_pct,%,62.84853303665425,61.62523929025878,61.66993864479776,61.66993864479776,61.62523929025878,62.84853303665425
sqlite,1000000,rss_mib,MiB,112.19140625,112.6953125,112.2890625,112.2890625,112.19140625,112.6953125
sqlite,1000000,private_mib,MiB,103.55859375,103.96875,103.5546875,103.55859375,103.5546875,103.96875
sqlite,1000000,empty_mib,MiB,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625
sqlite,1000000,insert_disk_mib,MiB,137.195068359375,137.195068359375,137.195068359375,137.195068359375,137.195068359375,137.195068359375
sqlite,1000000,update_disk_mib,MiB,307.8591613769531,307.8591613769531,307.8591613769531,307.8591613769531,307.8591613769531,307.8591613769531
sqlite,1000000,growth_mib,MiB,307.8552551269531,307.8552551269531,307.8552551269531,307.8552551269531,307.8552551269531,307.8552551269531
